task	model	srho_mean	srho_sd	srho_min	2021_dataset	2022_dataset	2020_dataset	dim_red	n_modalities	feature_set
task_21	lasso	0.37	0.224	0.212	0.212	0.528	NA	none	7	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	rf	0.478	0.028	0.458	0.458	0.498	NA	none	7	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	elnet	0.331	0.208	0.184	0.184	0.478	NA	none	6	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_21	lasso	0.322	0.224	0.164	0.164	0.481	NA	none	6	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_21	rf	0.551	0.027	0.531	0.531	0.57	NA	none	6	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_21	elnet	0.414	0.06	0.371	0.371	0.456	NA	none	5	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_21	lasso	0.392	0.241	0.221	0.221	0.562	NA	none	5	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_21	rf	0.512	0.002	0.511	0.511	0.514	NA	none	5	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+metadata+baseline
task_21	elnet	0.469	0.062	0.425	0.425	0.513	NA	none	6	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_21	lasso	0.409	0.201	0.267	0.267	0.552	NA	none	6	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_21	rf	0.55	0.062	0.506	0.506	0.594	NA	none	6	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_21	elnet	0.47	0.063	0.425	0.425	0.514	NA	none	7	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	lasso	0.409	0.201	0.267	0.267	0.552	NA	none	7	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	rf	0.563	0.094	0.496	0.496	0.629	NA	none	7	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	elnet	0.473	0.068	0.425	0.425	0.521	NA	none	6	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_21	lasso	0.409	0.201	0.267	0.267	0.552	NA	none	6	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_21	rf	0.538	0.019	0.524	0.551	0.524	NA	none	6	pbmc_gene_expression+plasma_ab_titer+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_21	elnet	0.482	0.081	0.425	0.425	0.539	NA	none	5	pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_21	lasso	0.409	0.201	0.267	0.267	0.552	NA	none	5	pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_21	rf	0.595	0.049	0.56	0.56	0.629	NA	none	5	pbmc_gene_expression+plasma_ab_titer+t_cell_activation+metadata+baseline
task_21	elnet	0.487	0.087	0.425	0.425	0.548	NA	none	6	pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	lasso	0.409	0.201	0.267	0.267	0.552	NA	none	6	pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	rf	0.538	0.004	0.535	0.541	0.535	NA	none	6	pbmc_gene_expression+plasma_ab_titer+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	elnet	0.487	0.087	0.425	0.425	0.548	NA	none	5	pbmc_gene_expression+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_21	lasso	0.409	0.201	0.267	0.267	0.552	NA	none	5	pbmc_gene_expression+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_21	rf	0.515	0.056	0.475	0.475	0.555	NA	none	5	pbmc_gene_expression+plasma_ab_titer+t_cell_polarization+metadata+baseline
task_21	elnet	0.467	0.354	0.131	0.131	0.435	0.836	none	4	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_21	lasso	0.472	0.354	0.128	0.128	0.453	0.836	none	4	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_21	rf	0.383	0.18	0.278	0.278	0.279	0.591	none	4	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+metadata+baseline
task_21	elnet	0.414	0.06	0.371	0.371	0.456	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_21	lasso	0.392	0.241	0.221	0.221	0.562	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_21	rf	0.473	0.057	0.433	0.433	0.513	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+metadata+baseline
task_21	elnet	0.427	0.077	0.373	0.373	0.481	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_21	lasso	0.475	0.17	0.355	0.355	0.596	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_21	rf	0.524	0.049	0.489	0.558	0.489	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_21	elnet	0.336	0.083	0.277	0.277	0.395	NA	none	7	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	lasso	0.38	0.21	0.231	0.231	0.528	NA	none	7	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	rf	0.476	0.068	0.428	0.524	0.428	NA	none	7	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	elnet	0.342	0.146	0.239	0.239	0.445	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_21	lasso	0.351	0.184	0.221	0.221	0.481	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_21	rf	0.555	0.06	0.512	0.512	0.597	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_21	elnet	0.441	0.096	0.373	0.373	0.508	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_21	lasso	0.475	0.17	0.355	0.355	0.596	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_21	rf	0.585	0.013	0.576	0.594	0.576	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+metadata+baseline
task_21	elnet	0.356	0.097	0.288	0.288	0.425	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	lasso	0.38	0.21	0.231	0.231	0.528	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	rf	0.437	0.026	0.419	0.419	0.455	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	elnet	0.358	0.168	0.239	0.239	0.477	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_21	lasso	0.351	0.184	0.221	0.221	0.481	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_21	rf	0.554	0.093	0.489	0.489	0.62	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_legendplex+t_cell_polarization+metadata+baseline
task_21	elnet	0.549	0.302	0.318	0.318	0.44	0.891	none	4	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+metadata+baseline
task_21	lasso	0.53	0.285	0.274	0.274	0.479	0.836	none	4	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+metadata+baseline
task_21	rf	0.39	0.158	0.29	0.29	0.308	0.573	none	4	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+metadata+baseline
task_21	elnet	0.405	0.049	0.371	0.371	0.44	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_21	lasso	0.395	0.245	0.221	0.221	0.568	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_21	rf	0.457	0.065	0.411	0.503	0.411	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+metadata+baseline
task_21	elnet	0.469	0.062	0.425	0.425	0.513	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	lasso	0.409	0.201	0.267	0.267	0.552	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	rf	0.569	0.098	0.5	0.5	0.639	NA	none	6	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	elnet	0.414	0.06	0.371	0.371	0.456	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_21	lasso	0.392	0.241	0.221	0.221	0.562	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_21	rf	0.462	0.025	0.444	0.479	0.444	NA	none	5	pbmc_gene_expression+plasma_cytokine_concentration_by_olink+t_cell_polarization+metadata+baseline
task_21	elnet	0.463	0.355	0.131	0.131	0.422	0.836	none	4	pbmc_gene_expression+t_cell_activation+metadata+baseline
task_21	lasso	0.455	0.336	0.128	0.128	0.437	0.8	none	4	pbmc_gene_expression+t_cell_activation+metadata+baseline
task_21	rf	0.36	0.153	0.266	0.277	0.266	0.536	none	4	pbmc_gene_expression+t_cell_activation+metadata+baseline
task_21	elnet	0.482	0.081	0.425	0.425	0.539	NA	none	5	pbmc_gene_expression+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	lasso	0.409	0.201	0.267	0.267	0.552	NA	none	5	pbmc_gene_expression+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	rf	0.575	0.051	0.539	0.539	0.611	NA	none	5	pbmc_gene_expression+t_cell_activation+t_cell_polarization+metadata+baseline
task_21	elnet	0.467	0.354	0.131	0.131	0.435	0.836	none	4	pbmc_gene_expression+t_cell_polarization+metadata+baseline
task_21	lasso	0.472	0.354	0.128	0.128	0.453	0.836	none	4	pbmc_gene_expression+t_cell_polarization+metadata+baseline
task_21	rf	0.349	0.152	0.223	0.223	0.305	0.518	none	4	pbmc_gene_expression+t_cell_polarization+metadata+baseline
task_21	elnet	0.745	0.18	0.544	0.801	0.544	0.891	pca	3	pbmc_gene_expression_pca+metadata+baseline
task_21	lasso	0.751	0.195	0.531	0.821	0.531	0.9	pca	3	pbmc_gene_expression_pca+metadata+baseline
task_21	rf	0.503	0.109	0.423	0.459	0.423	0.627	pca	3	pbmc_gene_expression_pca+metadata+baseline
task_21	elnet	0.62	0.242	0.426	0.426	0.544	0.891	pca	4	pbmc_gene_expression_pca+plasma_ab_titer_pca+metadata+baseline
task_21	lasso	0.624	0.243	0.441	0.441	0.531	0.9	pca	4	pbmc_gene_expression_pca+plasma_ab_titer_pca+metadata+baseline
task_21	rf	0.441	0.118	0.307	0.488	0.307	0.527	pca	4	pbmc_gene_expression_pca+plasma_ab_titer_pca+metadata+baseline
task_21	elnet	0.434	0.001	0.433	0.435	0.433	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_21	lasso	0.441	0.079	0.385	0.385	0.498	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_21	rf	0.368	0.113	0.287	0.287	0.448	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_21	elnet	0.533	0.088	0.471	0.595	0.471	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_21	lasso	0.488	0.014	0.478	0.478	0.498	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_21	rf	0.324	0.03	0.303	0.303	0.346	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_21	elnet	0.552	0.063	0.508	0.597	0.508	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_21	lasso	0.576	0.055	0.537	0.615	0.537	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_21	rf	0.313	0.025	0.295	0.295	0.33	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_21	elnet	0.485	0.149	0.379	0.59	0.379	NA	pca	8	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.456	0.074	0.404	0.508	0.404	NA	pca	8	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.295	0.043	0.264	0.264	0.325	NA	pca	8	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.393	0.069	0.344	0.442	0.344	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.352	0.028	0.332	0.332	0.372	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.236	0.018	0.224	0.224	0.249	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.556	0.126	0.466	0.645	0.466	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_21	lasso	0.589	0.074	0.537	0.641	0.537	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_21	rf	0.333	0.163	0.217	0.217	0.448	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_21	elnet	0.485	0.149	0.379	0.59	0.379	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.448	0.062	0.404	0.492	0.404	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.322	0.102	0.25	0.395	0.25	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.456	0.157	0.344	0.567	0.344	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.349	0.032	0.327	0.327	0.372	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.361	0.114	0.28	0.28	0.442	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.475	0.05	0.439	0.51	0.439	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_21	lasso	0.492	0.059	0.451	0.534	0.451	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_21	rf	0.204	0.03	0.183	0.183	0.225	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_21	elnet	0.488	0.069	0.439	0.536	0.439	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_21	lasso	0.512	0.058	0.471	0.553	0.471	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_21	rf	0.403	0.075	0.349	0.349	0.456	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_21	elnet	0.483	0.063	0.439	0.528	0.439	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.425	0.065	0.38	0.38	0.471	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.232	0.057	0.192	0.192	0.273	NA	pca	7	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.486	0.059	0.444	0.527	0.444	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.43	0.058	0.389	0.389	0.471	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.152	0.017	0.139	0.139	0.164	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.427	0.004	0.424	0.424	0.43	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_21	lasso	0.435	0.086	0.374	0.374	0.496	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_21	rf	0.366	0.083	0.307	0.307	0.425	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+metadata+baseline
task_21	elnet	0.479	0.069	0.43	0.528	0.43	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.444	0.075	0.391	0.391	0.496	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.313	0.245	0.14	0.14	0.487	NA	pca	6	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.479	0.069	0.43	0.528	0.43	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.445	0.073	0.394	0.394	0.496	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.38	0.016	0.368	0.392	0.368	NA	pca	5	pbmc_gene_expression_pca+plasma_ab_titer_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.745	0.18	0.544	0.801	0.544	0.891	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_21	lasso	0.751	0.195	0.531	0.821	0.531	0.9	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_21	rf	0.548	0.144	0.39	0.581	0.39	0.673	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+metadata+baseline
task_21	elnet	0.492	0.036	0.466	0.518	0.466	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_21	lasso	0.445	0.015	0.434	0.434	0.455	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_21	rf	0.304	0.068	0.255	0.255	0.352	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_21	elnet	0.512	0.058	0.471	0.553	0.471	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_21	lasso	0.56	0.075	0.508	0.613	0.508	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_21	rf	0.364	0.036	0.339	0.339	0.39	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+metadata+baseline
task_21	elnet	0.437	0.054	0.398	0.475	0.398	NA	pca	7	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.433	0.012	0.425	0.442	0.425	NA	pca	7	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.325	0.037	0.299	0.299	0.351	NA	pca	7	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.392	0.007	0.387	0.397	0.387	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.339	0.071	0.289	0.289	0.39	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.215	0.002	0.213	0.216	0.213	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+plasma_cytokine_concentration_by_olink_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.564	0.147	0.46	0.668	0.46	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_21	lasso	0.595	0.083	0.536	0.653	0.536	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_21	rf	0.527	0.213	0.376	0.376	0.678	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+metadata+baseline
task_21	elnet	0.421	0.07	0.372	0.47	0.372	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.444	0.023	0.428	0.428	0.46	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.423	0.122	0.337	0.337	0.51	NA	pca	6	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_activation_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.417	0.107	0.341	0.493	0.341	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_21	lasso	0.351	0.095	0.285	0.285	0.418	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_21	rf	0.418	0.129	0.327	0.327	0.51	NA	pca	5	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_legendplex_pca+t_cell_polarization_pca+metadata+baseline
task_21	elnet	0.543	0.365	0.157	0.157	0.589	0.882	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_21	lasso	0.51	0.4	0.101	0.101	0.531	0.9	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
task_21	rf	0.456	0.186	0.265	0.468	0.265	0.636	pca	4	pbmc_gene_expression_pca+plasma_cytokine_concentration_by_olink_pca+metadata+baseline
